user_id,support_tickets_90d,ticket_avg_resolution_hrs_90d
1820-DJFPH,1,3.4
9426-SXNHE,0,5.8
9068-FHQHD,0,13.8
1269-FOYWN,0,10.5
9470-YFUYI,0,7.4
7817-BOQPW,1,16.1
7402-EYFXX,1,15.4
1853-UDXBW,1,5.7
9895-VFOXH,2,14.2
5458-CQJTA,2,11.6
1230-QAJDW,0,11.8
5701-ZIKJE,1,9.4
5219-YIPTK,0,11.2
5032-MIYKT,0,9.6
7396-VJUZB,0,14.5
9717-QEBGU,0,6.5
5172-RKOCB,0,16.0
6509-TSGWN,0,14.7
3540-RZJYU,1,13.9
3178-CIFOT,2,10.0
2091-MJTFX,0,21.5
4530-NDRKU,0,4.7
5985-TBABQ,0,7.3
9800-ONTFE,0,8.4
6743-HHQPF,0,12.1
8455-HIRAQ,0,8.9
6616-AALSR,0,10.6
0883-EIBTI,1,1.0
9415-ZNBSX,0,4.2
4018-KJYUY,0,6.1
0722-TROQR,2,8.9
7571-YXDAD,1,9.1
3884-UEBXB,0,5.3
8780-RSYYU,1,11.8
5537-UXXVS,0,1.0
1791-PQHBB,0,17.3
8701-DGLVH,0,5.6
8741-LQOBK,0,17.6
3393-FMZPV,0,13.2
8082-GHXOP,0,10.7
6402-ZFPPI,0,9.2
0980-FEXWF,0,5.2
7486-KSRVI,1,3.0
3011-WQKSZ,0,7.4
8443-WVPSS,0,12.6
3006-XIMLN,1,11.5
8218-FFJDS,1,5.6
1986-PHGZF,0,6.4
9965-YOKZB,0,9.7
0504-HHAPI,0,12.0
9360-OMDZZ,1,9.0
6305-YLBMM,0,9.0
0345-XMMUG,1,14.0
8024-XNAFQ,0,8.7
3647-GMGDH,0,11.4
2988-GBIVW,0,8.2
2832-SCUCO,0,5.6
7036-ZZKBD,0,15.2
3791-LGQCY,0,7.5
0265-PSUAE,0,11.3
0463-TXOAK,0,14.3
0594-UFTUL,0,9.4
9509-MPYOD,0,11.2
9128-CPXKI,0,7.9
0129-KPTWJ,1,9.8
8166-ZZTFS,0,9.3
5855-EIBDE,0,13.7
5365-LLFYV,0,15.7
5956-YHHRX,1,11.6
6008-NAIXK,1,11.7
2956-GGUCQ,0,8.8
1928-BXYIV,1,10.0
5760-FXFVO,0,6.4
6595-COKXZ,0,7.5
0961-ZWLVI,0,14.7
5181-OABFK,1,14.6
4007-NHVHI,0,15.9
7816-VGHTO,0,9.7
5871-DGTXZ,0,13.6
7550-WIQVA,0,12.7
7544-ZVIKX,0,6.5
0016-QLJIS,0,14.9
7508-DQAKK,1,6.2
5176-OLSKT,0,16.4
9356-AXGMP,0,10.8
3556-BVQGL,0,10.4
0362-ZBZWJ,2,11.4
8979-CAMGB,0,13.0
4211-MMAZN,1,5.4
7581-EBBOU,0,8.0
4274-OWWYO,0,8.5
5073-RZGBK,1,8.9
1541-ETJZO,0,6.1
2192-CKRLV,1,13.3
3154-HMWUU,1,11.1
6119-SPUDB,0,11.2
6522-OIQSX,0,12.7
7813-ZGGAW,0,4.6
8748-HFWBO,0,9.8
1052-QJIBV,1,11.2
1319-YLZJG,1,9.3
4106-HADHQ,1,13.1
0723-FDLAY,1,10.0
3050-RLLXC,0,12.0
9298-WGMRW,0,7.3
2369-UAPKZ,0,10.0
3088-LHEFH,0,10.0
2778-OCLGR,1,6.0
6583-KQJLK,0,13.4
8544-JNBOX,0,10.1
6681-ZSEXG,0,8.3
6139-ZZRBQ,0,19.9
6116-RFVHN,0,8.6
0637-KVDLV,0,9.1
8884-FEEWR,0,10.7
3125-RAHBV,1,5.9
6633-MPWBS,1,18.6
0373-AIVNJ,0,12.9
8785-EPNCG,1,16.3
1682-VCOIO,0,16.5
5729-KLZAR,0,15.7
2072-ZVJJX,0,14.3
8849-AYPTR,2,8.4
9518-IMLHK,1,3.4
1582-RAFML,1,11.5
3646-ITDGM,0,11.6
8740-CRYFY,0,12.6
3569-VLDHH,0,11.4
8224-KDLKN,0,9.2
7594-LZNWR,1,11.2
4001-TSBTV,0,10.9
2962-XPMCQ,1,8.2
8727-XDPUD,0,4.2
1043-UXOVO,0,5.5
1064-FBXNK,0,12.3
3996-ZNWYK,1,10.3
2878-DHMIN,1,4.3
7762-ONLJY,1,2.7
1678-FYZOW,1,7.9
5795-BKOYE,0,3.3
8627-EHGIP,0,8.2
7402-PWYJJ,0,4.0
5480-TBGPH,1,7.2
0018-NYROU,0,8.7
7501-VTYLJ,2,13.5
7608-RGIRO,0,12.1
0480-BIXDE,1,9.6
5895-QSXOD,1,11.0
9814-AOUDH,0,7.7
6175-IRFIT,0,16.6
8760-ZRHKE,0,6.2
1622-HSHSF,0,7.5
8854-CCVSQ,0,7.0
6749-UTDVX,0,17.1
5542-DHSXL,1,6.5
9102-OXKFY,0,9.6
0511-JTEOY,0,8.6
5216-WASFJ,2,14.0
7808-DVWEP,0,10.4
7067-KSAZT,0,12.2
2284-VFLKH,0,9.5
0366-NQSHS,1,6.1
6532-YLWSI,1,9.0
3807-BPOMJ,0,11.9
3892-NXAZG,0,16.7
4948-WBBKL,0,4.6
4182-BGSIQ,1,13.1
9300-AGZNL,0,14.2
0988-AADSA,0,9.9
9972-NKTFD,0,13.0
3717-LNXKW,1,4.8
5734-EJKXG,1,12.0
2207-RYYRL,0,3.8
6729-FZWSY,0,13.7
9695-IDRZR,0,6.1
8144-DGHXP,0,6.4
7814-LEEVE,2,6.9
1112-CUNAO,1,10.2
5175-AOBHI,0,9.1
5174-RNGBH,0,13.9
8631-WUXGY,0,9.3
7270-BDIOA,0,13.8
9565-JSNFM,0,13.0
5906-DVAPM,0,18.8
6654-QGBZZ,0,13.7
8348-JLBUG,0,17.3
0607-DAAHE,0,11.0
5641-DMBFJ,0,2.8
9200-NLNPD,1,17.7
2664-XJZNO,0,8.1
9732-KPKBW,0,12.7
3339-EAQNV,0,8.6
0921-OHLVP,0,13.8
3389-YGYAI,2,11.4
9560-ARGQJ,0,12.0
8350-NYMVI,0,7.6
1600-DILPE,0,10.9
0536-ESJEP,0,17.5
4654-GGUII,1,14.1
6478-HRRCZ,1,17.8
8510-BBWMU,1,7.3
6857-TKDJV,0,15.9
2360-RDGRO,0,11.5
0584-BJQGZ,1,12.9
5134-IKDAY,2,8.6
1360-XFJMR,0,7.4
3070-DVEYC,0,6.6
5730-RIITO,0,10.2
9058-MJLZC,1,11.1
5707-ORNDZ,0,15.9
0902-XKXPN,1,11.8
5177-RVZNU,0,12.3
0056-EPFBG,0,9.7
8993-IZEUX,0,9.7
8696-JKZNU,0,15.0
5380-AFSSK,0,14.2
8190-ZTQFB,0,14.3
0931-MHTEM,2,5.9
2055-PDADH,1,11.6
7515-LODFU,0,9.0
0440-UEDAI,0,18.8
1337-BOZWO,0,12.2
0868-VJRDR,0,11.1
8714-EUHJO,0,12.7
6344-SFJVH,0,14.0
3950-VPYJB,1,13.0
8041-TMEID,0,9.3
7321-ZNSLA,0,4.6
6941-KXRRV,3,11.5
3721-CNEYS,0,10.2
8727-JQFHV,0,3.7
9475-NNDGC,0,11.6
1355-KUSBG,0,9.6
3688-FTHLT,0,9.9
0899-LIIBW,1,6.7
2568-OIADY,0,14.0
1384-RCUXW,0,2.2
5825-XJOCM,1,14.3
6848-YLDFR,1,13.2
8125-QPFJD,1,11.0
2320-YKQBO,0,10.8
1193-RTSLK,1,13.5
2302-ANTDP,1,15.4
5923-GXUOC,0,14.5
4973-RLZVI,1,6.4
7869-ZYDST,1,11.2
4501-UYKBC,2,3.8
1215-EXRMO,0,7.9
2305-MRGLV,0,15.0
8404-VIOMB,0,6.2
5233-GEEAX,0,13.3
2359-KLTEK,1,10.9
5304-EFJLP,1,7.4
2673-ZALNP,1,14.4
9184-GALIL,0,9.4
4393-RYCRE,0,11.2
9746-MDMBK,0,6.5
3162-ZJZFU,0,5.9
8404-GFGCZ,0,15.0
8875-AKBYH,0,11.9
4432-ADRLB,0,13.5
0533-UCAAU,1,14.5
1394-SUIUH,0,15.3
3521-MNKLV,0,9.9
2533-TIBIX,0,16.2
8993-PHFWD,1,10.8
1565-RHDJD,2,7.2
7137-RYLPP,1,9.0
3765-JXVKY,1,13.7
5092-STPKP,0,8.7
7330-WZLNC,1,15.2
0114-PEGZZ,1,19.2
3359-DSRKA,1,14.3
8639-NHQEI,0,5.2
7161-DFHUF,0,13.1
3957-LXOLK,1,6.7
3720-DBRWL,0,11.7
6635-MYYYZ,0,12.8
8565-WUXZU,0,7.7
5281-BUZGT,0,5.9
4994-OBRSZ,0,11.6
0562-FGDCR,0,6.5
2436-QBZFP,0,8.6
3420-YJLQT,0,2.1
6040-CGACY,0,15.3
6582-PLFUU,1,8.4
8242-PDSGJ,0,10.5
0264-CNITK,0,7.4
0089-IIQKO,0,7.0
7839-NUIAA,0,19.1
6075-QMNRR,0,16.1
5378-IKEEG,0,2.3
5966-EMAZU,0,11.8
0440-EKDCF,0,8.6
4774-HHGGS,0,11.9
2718-GAXQD,2,9.0
2055-BFOCC,0,7.9
8180-AKMJV,0,7.7
4298-OYIFC,0,16.1
5566-SOEZD,0,8.1
9842-EFSYY,0,13.7
2272-WUSPA,0,14.2
4584-LBNMK,0,10.3
3898-GUYTS,0,13.4
0930-EHUZA,1,6.8
6413-XKKPU,2,10.9
9975-SKRNR,0,4.7
3703-KBKZP,2,10.2
1449-XQEMT,1,8.6
2626-URJFX,0,7.0
4973-MGTON,0,7.8
3682-YEUWS,0,15.9
1223-UNPKS,0,15.1
2612-RRIDN,1,10.8
4735-ASGMA,0,10.7
3446-QDSZF,0,5.8
3669-LVWZB,1,10.9
6892-EZDTG,0,15.7
5117-IFGPS,0,13.6
7379-FNIUJ,1,19.5
1627-AFWVJ,0,1.6
9725-SCPZG,0,3.7
5884-GCYMI,0,6.8
3217-FZDMN,1,5.2
4486-EFAEB,0,12.3
0060-FUALY,0,14.0
7853-GVUDZ,1,14.4
7480-QNVZJ,0,11.6
6954-OOYZZ,0,14.7
7088-FBAWU,1,12.9
8313-AFGBW,0,7.1
3943-KDREE,0,1.0
9239-ZBZZV,1,12.3
3097-IDVPU,0,6.2
4398-HSCJH,0,11.4
2197-OMWGI,3,11.1
2303-PJYHN,0,17.8
9795-VOWON,1,12.8
1237-WIYYZ,1,8.7
1987-AUELQ,1,8.3
7852-LECYP,0,4.4
4430-UZIPO,0,1.0
4822-LPTYJ,0,14.4
8165-CBKXO,0,15.0
6527-PZFPV,0,17.3
4855-SNKMY,1,14.1
9593-CVZKR,0,12.8
8595-SIZNC,2,9.1
8008-HAWED,0,8.9
7124-UGSUR,1,7.5
1862-SKORY,1,14.8
5236-XMZJY,0,6.8
4827-DPADN,1,7.9
2694-CIUMO,0,4.5
5846-ABOBJ,0,8.0
1439-LCGVL,0,6.4
0909-SDHNU,0,10.8
4647-XXZAM,0,9.3
1502-XFCVR,0,16.2
7740-KKCXF,0,7.2
5360-XGYAZ,0,11.0
9692-TUSXH,0,1.0
7912-SYRQT,0,15.4
3557-HTYWR,0,11.6
4816-JBHOV,0,16.2
8920-NAVAY,0,7.6
1699-TLDLZ,0,9.1
5600-PDUJF,0,10.2
8292-TYSPY,0,8.0
0567-XRHCU,1,1.0
1867-BDVFH,0,10.3
2067-QYTCF,0,7.8
2359-QWQUL,1,12.9
9103-TCIHJ,1,11.2
7407-SUJIZ,0,10.8
9150-KPBJQ,1,8.3
0052-DCKON,1,6.4
3654-ARMGP,1,6.3
9699-UBQFS,0,16.4
9367-TCUYN,0,7.3
1261-FWTTE,0,11.7
3528-HFRIQ,1,9.9
0708-SJDIS,0,4.6
4140-WJAWW,0,10.3
2073-QBVBI,0,14.1
6928-ONTRW,1,7.5
3320-VEOYC,0,8.6
5231-FIQPA,1,10.2
6617-WLBQC,1,9.9
2599-CIPQE,0,13.3
6653-CBBOM,0,10.2
8774-GSBUN,0,8.3
7326-RIGQZ,0,10.7
1401-FTHFQ,0,2.8
3247-ZVOUO,0,9.4
0254-FNMCI,0,8.2
1848-LBZHY,0,7.2
6101-IMRMM,0,12.8
8118-TJAFG,0,1.0
5429-LWCMV,0,10.5
7298-IZWLY,0,13.6
9758-MFWGD,0,6.4
3955-JBZZM,0,8.5
1268-ASBGA,0,14.6
8943-URTMR,0,4.8
4815-TUMEQ,0,8.5
4713-LZDRV,0,8.3
9909-IDLEK,1,9.1
4092-OFQZS,1,11.0
1561-BWHIN,0,9.9
4325-NFSKC,2,1.0
9927-DSWDF,2,1.6
9500-LTVBP,0,13.9
7252-NTGSS,0,17.8
8149-AIQCG,0,6.2
1360-JYXKQ,1,9.2
2955-PSXOE,0,7.9
7762-URZQH,0,9.2
0899-WZRSD,0,8.2
3255-GRXMG,1,13.4
4828-FAZPK,0,7.5
6094-ZIVKX,2,12.1
6925-BAYGL,2,7.7
3262-EIDHV,0,13.0
7354-OIJLX,0,12.0
1376-HHBDV,1,7.3
6907-NZZIJ,0,13.0
6133-OZILE,0,6.9
4135-FRWKJ,0,10.3
2911-UREFD,1,17.1
3744-ZRRDZ,0,17.9
5673-TIYIB,1,8.8
6551-ZCOTS,0,4.6
7191-ADRGF,0,12.5
5018-LXQQG,1,15.1
6892-BOGQE,0,10.6
1602-IJQQE,0,13.4
4628-WQCQQ,0,3.6
1746-TGTWV,2,17.8
5995-SNNEW,1,6.4
8050-WYBND,1,8.8
2821-WARNZ,1,12.4
4879-GZLFH,0,6.5
1644-IRKSF,0,19.9
8314-HTWVE,0,8.6
9402-ROUMJ,0,3.7
2507-QZPQS,0,3.6
7159-NOKYQ,1,14.1
5707-ZMDJP,1,7.5
8779-YIQQA,0,14.7
7136-IHZJA,1,12.9
8966-OIQHG,1,10.5
7074-STDCN,2,8.6
3705-PSNGL,0,14.3
8739-QOTTN,1,4.7
1399-OUPJN,2,11.9
0277-BKSQP,0,10.5
6502-HCJTI,2,8.6
2606-RMDHZ,0,10.6
5774-XZTQC,2,3.6
2676-SSLTO,0,9.0
6266-QHOJZ,0,13.8
7269-JISCY,1,12.9
0363-SVHYR,1,10.3
8547-NSBBO,1,15.4
8258-GSTJK,0,10.0
6861-OKBCE,0,8.8
9940-RHLFB,0,8.2
6591-QGOYB,0,8.5
9070-BCKQP,0,10.0
6421-SZVEM,0,16.9
1328-EUZHC,0,12.7
2995-UPRYS,0,12.6
8878-RYUKI,0,5.8
9633-DENPU,0,3.6
7811-JIVPF,1,11.7
7113-HIPFI,1,13.8
8541-QVFKM,0,10.4
6686-YPGHK,0,15.4
1383-EZRWL,0,3.1
9258-CNWAC,2,4.6
5371-VYLSX,0,17.5
6374-AFWOX,0,15.3
4759-TRPLW,0,10.9
5317-FLPJF,0,8.1
7621-VPNET,1,6.5
6034-YMTOB,0,10.0
8563-IIOXK,0,14.1
4903-CNOZC,3,6.6
4353-HYOJD,1,9.0
8020-BWHYL,0,17.6
7267-FRMJW,0,12.7
2982-VPSGI,1,10.3
4188-FRABG,0,15.1
8199-ZLLSA,0,8.3
4128-ETESU,0,15.5
0620-DLSLK,1,6.5
4625-EWPTF,0,14.4
5980-NOPLP,0,13.0
3850-OKINF,0,12.6
6892-XPFPU,0,11.2
8010-EZLOU,0,9.2
1156-ZFYDO,0,6.2
3295-YVUSR,1,12.0
8016-NCFVO,0,7.9
4119-ZYPZY,0,8.1
5549-ZGHFB,1,5.1
7577-SWIFR,0,14.8
0303-WMMRN,0,8.5
6408-OTUBZ,0,14.3
5204-HMGYF,0,16.0
1078-TDCRN,1,11.0
3727-OVPRY,1,8.8
3797-FKOGQ,0,5.8
7622-NXQZR,0,11.2
6196-HBOBZ,0,18.1
3970-XGJDU,0,8.0
7017-VFULY,1,3.9
5562-YJQGT,0,9.6
8807-OPMBM,0,11.6
5439-WIKXB,2,14.7
9874-QLCLH,1,14.6
8294-UIMBA,2,11.4
8109-YUOHE,0,13.7
5840-NVDCG,0,14.1
8092-NLTGF,0,12.5
5928-QLDHB,0,11.8
9840-EFJQB,0,10.4
0696-UKTOX,0,10.7
4801-KFYKL,0,7.3
3472-OAOOR,1,6.4
6135-OZQVA,0,12.7
8062-YBDOE,0,9.8
2252-JHJGE,1,8.4
4188-PCPIG,0,16.7
6000-APYLU,0,4.3
7105-BENQF,0,8.9
7721-DVEKZ,0,9.3
3566-VVORZ,1,13.2
9507-HSMMZ,2,12.9
2480-SQIOB,0,4.8
0947-IDHRQ,1,13.2
7813-TKCVO,1,12.7
0128-MKWSG,0,10.8
3672-YITQD,1,11.0
4350-ZTLPI,1,7.4
9048-JVYVF,0,14.7
0361-HJRDX,0,13.6
5727-MYATE,0,10.1
3823-KYNQY,0,9.4
8988-ECPJR,0,7.4
7570-WELNY,0,15.6
3021-VLNRJ,0,10.9
3776-EKTKM,0,10.0
2080-CAZNM,0,5.0
1028-FFNJK,1,4.9
6907-FLBER,0,3.9
3001-UNBTL,0,12.3
5982-PSMKW,0,15.4
3507-GASNP,0,9.9
7096-ZNBZI,0,16.7
1902-XBTFB,0,7.3
1676-MQAOA,0,6.7
0786-IVLAW,1,5.4
7566-DSRLQ,0,8.1
0643-OKLRP,0,11.4
7245-JMTTQ,0,12.0
6050-IJRHS,1,12.9
6202-JVYEU,1,20.6
8591-TKMZH,0,9.2
0734-OXWBT,1,13.5
4282-ACRXS,0,14.1
0365-TRTPY,0,11.5
7349-ALMUX,0,7.7
9381-NDKME,0,17.6
6502-KUGLL,0,7.2
1841-YSJGV,1,14.7
2794-XIMMO,1,12.3
8382-SHQEH,1,4.8
3511-BFTJW,0,10.4
7668-XCFYV,0,9.0
2983-ZANRP,0,12.0
7845-URHJN,1,5.0
3034-ZBEQN,0,6.7
5018-HEKFO,2,19.4
2923-ARZLG,1,9.8
3976-NLDEZ,0,16.2
2282-YGNOR,0,10.5
5336-UFNZP,0,6.7
6854-EXGSF,1,15.1
1241-EZFMJ,1,8.5
9233-PSYHO,0,6.9
5376-PCKNB,1,2.5
8044-BGWPI,0,9.7
4060-LDNLU,0,14.2
3589-PPVKW,0,7.6
8327-LZKAS,0,15.3
5887-IKKYO,1,10.1
1075-BGWOH,0,8.4
1755-RMCXH,0,10.5
0302-JOIVN,1,11.7
3858-XHYJO,0,17.8
4299-SIMNS,0,1.0
7025-IWFHT,0,13.3
6261-LHRTG,0,17.4
7841-FCRQD,0,5.9
2056-EVGZL,0,9.6
8777-MBMTS,0,4.5
7753-USQYQ,0,11.5
5366-IJEQJ,0,9.0
7661-CPURM,0,11.5
6233-HXJMX,0,9.3
5902-WBLSE,0,17.6
1981-INRFU,2,14.3
4971-PUYQO,1,5.3
3239-TPHPZ,1,9.1
5115-GZDEL,0,13.7
3338-CVVEH,1,10.6
8485-GJCDN,0,1.6
2615-YVMYX,0,17.6
2851-STERV,0,9.7
4393-GEADV,0,1.5
8486-AYEQH,0,7.2
1527-SXDPN,0,9.1
6029-WTIPC,1,16.4
8634-CILSZ,0,6.2
5419-JKZNQ,0,6.8
2495-KZNFB,0,8.6
1409-PHXTF,1,9.1
4560-WQAQW,1,12.5
9591-YVTEB,0,8.2
9309-BZGNT,1,1.0
4274-DRSQT,0,13.0
2027-DNKIV,1,7.1
8075-GXIUB,0,11.6
2885-HIJDH,0,11.2
5424-RLQLC,0,14.9
6682-QJDGB,0,8.2
6507-DTJZV,0,13.6
8780-IXSTS,1,8.0
7673-BQGKU,0,8.8
6723-WSNTY,0,10.1
9530-EHPOH,1,12.3
2725-IWWBA,0,14.0
0345-HKJVM,0,8.6
1061-PNTHC,0,17.4
0394-YONDK,0,1.0
6574-MCOEH,2,12.8
7399-QHBJS,0,14.0
3049-SOLAY,1,13.0
0997-YTLNY,0,6.2
3317-HRTNN,0,11.1
9479-HYNYL,0,20.3
3235-ETOOB,1,20.2
9708-KFDBY,0,11.5
8058-INTPH,2,9.2
3642-GKTCT,0,7.2
0774-RMNUW,0,8.0
1334-PDUKM,0,11.2
0756-MPZRL,1,9.3
2242-MFOTG,0,6.0
2927-CVULT,0,5.3
2144-BFDSO,2,5.3
8745-PVESG,1,5.4
7647-GYYKX,0,15.9
5647-FXOTP,0,14.7
5569-OUICF,0,7.8
8821-XNHVZ,0,9.1
2082-OJVTK,1,10.4
9700-ISPUP,1,13.6
9839-ETQOE,1,13.0
6078-VESFR,3,9.2
9027-TMATR,2,13.0
5940-NFXKV,1,7.9
1941-HOSAM,0,15.0
9110-HSGTV,0,10.3
0704-VCUMB,0,7.0
6171-ZTVYB,0,15.0
8053-WWDRO,0,14.9
9564-KCLHR,0,13.6
1935-IMVBB,0,10.4
2535-PBCGC,1,15.9
2082-CEFLT,0,7.9
1470-PSXNM,1,5.4
1213-NGCUN,0,11.5
2498-XLDZR,0,9.2
9866-OCCKE,0,5.3
5338-YHWYT,1,9.7
7718-UPSKJ,1,8.5
8731-WBBMB,0,9.7
1448-CYWKC,0,16.2
7901-IIDQV,1,3.5
2690-DVRVK,1,4.4
5688-KZTSN,0,12.3
1270-XKUCC,2,10.5
0334-ZFJSR,0,11.5
2894-QOJRX,0,11.2
5747-PMBSQ,0,6.2
5583-EJXRD,1,11.3
4565-EVZMJ,0,6.3
3143-JQEGI,0,7.6
6386-SZZKH,0,9.3
3327-YBAKM,0,11.3
9441-QHEVC,0,9.3
6705-LNMDD,0,7.4
2580-ASVVY,0,19.0
3370-GQEAL,0,12.0
5032-USPKF,0,10.9
2982-IHMFT,0,13.9
3521-SYVOR,0,10.7
4254-QPEDE,0,5.8
6283-GITPX,1,4.0
9526-JAWYF,0,12.7
0771-CHWSK,0,11.8
9788-HNGUT,0,1.3
9495-REDIY,0,10.1
5375-XLDOF,0,5.7
1172-VIYBP,0,8.9
5649-VUKMC,0,10.1
6559-PDZLR,0,12.6
8992-OBVDG,1,13.2
4273-MBHYA,0,12.9
4724-WXVWF,0,6.5
5701-GUXDC,0,8.4
1460-UZPRJ,0,10.3
6082-GLJIX,0,10.4
5143-EGQFK,0,9.1
4919-IKATY,0,12.0
2495-TTHBQ,0,13.3
0485-ZBSLN,0,12.0
3810-PJUHR,0,4.7
9050-QLROH,0,6.9
0847-HGRML,2,10.7
8232-CTLKO,0,15.6
9227-YBAXE,0,17.7
6168-WFVVF,1,12.2
9860-LISIZ,1,10.5
0112-QAWRZ,1,8.4
0877-SDMBN,2,9.9
2786-GCDPI,1,11.1
4043-MKDTV,0,12.0
8065-YKXKD,1,13.3
9637-EIHEQ,0,9.7
9229-RQABD,0,12.2
8313-KTIHG,0,12.7
5320-BRKGK,0,14.4
6284-KMNUF,0,12.0
9689-PTNPG,0,7.9
9465-RWMXL,0,9.7
6229-UOLQL,1,8.3
2362-IBOOY,0,5.1
3137-LUPIX,0,1.0
0843-WTBXE,0,14.5
6143-JQKEA,0,8.6
8676-OOQEJ,0,13.1
5515-IDEJJ,0,3.1
9701-CDXHR,0,6.2
7450-NWRTR,0,1.2
8124-NZVGJ,3,9.9
2162-FRZAA,0,4.9
5376-DEQCP,1,4.3
5118-MUEYH,1,7.3
9095-HFAFX,0,13.0
5627-TVBPP,0,10.9
2379-ENZGV,0,10.1
3936-QQFLL,0,7.1
2589-AYCRP,0,9.1
4067-HLYQI,0,13.4
5124-EOGYE,0,17.3
5057-RKGLH,1,12.0
0292-WEGCH,0,13.0
8910-ICHIU,0,9.9
4097-YODCF,0,8.5
9715-WZCLW,0,7.3
9786-YWNHU,2,12.1
6407-GSJNL,1,14.2
6005-OBZPH,1,9.2
4049-ZPALD,1,16.3
7932-WPTDS,0,6.3
3733-UOCWF,2,9.9
6833-JMZYP,0,12.8
2722-VOJQL,0,5.5
1310-QRITU,0,11.0
8961-QDZZJ,1,4.5
9715-SBVSU,0,13.6
8490-BXHEO,1,11.4
7173-TETGO,0,11.3
7929-SKFGK,0,8.5
2300-RQGOI,1,9.2
3563-SVYLG,0,17.6
5228-EXCET,2,9.0
6435-VWCCY,0,12.7
4998-IKFSE,1,8.1
8630-QSGXK,1,10.0
2455-USLMV,0,12.5
7394-FKDNK,1,6.7
9488-FVZCC,1,11.2
6331-LWDTQ,0,8.0
5995-WWKKG,0,6.8
1597-FZREH,0,9.6
7879-CGSFV,0,11.7
9921-EZKBY,0,11.7
7432-FFVAR,0,10.9
7246-ZGQDF,0,5.6
7000-WCEVQ,1,7.3
0727-IWKVK,1,8.1
5959-BELXA,0,10.3
4456-RHSNB,0,9.6
3512-IZIKN,0,6.9
2481-SBOYW,0,11.1
7109-MFBYV,1,12.6
1833-TCXKK,0,12.5
1832-PEUTS,1,10.1
6141-OOXUQ,0,16.3
8660-BUETV,0,8.2
0580-PIQHM,0,4.2
5696-CEIQJ,0,4.7
7503-ZGUZJ,0,9.1
1696-HXOWK,2,7.7
3026-ATZYV,0,1.0
4012-YCFAI,1,13.5
2506-TNFCO,0,13.0
9970-QBCDA,0,5.1
8718-PTMEZ,0,7.3
9496-IVVRP,1,6.2
2207-OBZNX,0,8.0
2657-VPXTA,0,12.5
6551-VLJMV,0,12.5
1221-GHZEP,0,7.7
9289-LBQVU,2,9.4
6142-VSJQO,1,12.1
3458-IDMFK,0,5.5
6933-FHBZC,0,6.0
0221-NAUXK,0,12.1
9770-KXGQU,0,21.5
6437-UKHMV,1,13.2
6538-POCHL,0,17.8
6726-NNFWD,0,5.5
3002-WQZWT,0,7.5
4277-UDIEF,2,7.3
1208-NBVFH,0,12.6
4912-PIGUY,0,7.8
1114-CENIM,0,15.9
6060-DRTNL,0,12.5
2725-TTRIQ,0,10.4
3374-TTZTK,1,17.1
8990-ZXLSU,0,16.1
2275-RBYQS,0,15.0
8473-VUVJN,0,8.1
6289-CPNLD,0,4.0
5536-SLHPM,0,9.7
4419-UJMUS,0,13.8
7794-JASDG,0,7.7
7609-YBPXG,0,11.7
5519-TEEUH,0,3.5
7856-GANIL,1,7.3
0804-XBFBV,1,5.9
2676-OXPPQ,2,7.4
3703-TTEPD,0,4.3
2799-TSLAG,0,10.7
0196-VULGZ,1,8.4
8837-VVWLQ,0,6.7
2696-NARTR,1,4.0
2208-NKVVH,0,11.6
7614-QVWQL,0,3.2
1976-CFOCS,0,12.3
4631-OACRM,0,3.7
7139-JZFVG,0,17.2
4987-GQWPO,0,16.1
3755-JBMNH,1,13.8
1757-TCATG,0,13.1
6345-ULYRW,0,12.3
4776-XSKYQ,0,8.2
8048-DSDFQ,0,7.9
5753-QQWPW,0,9.7
6010-DDPPW,1,20.5
1809-DMJHQ,0,9.0
6693-FRIRW,1,12.9
6586-MYGKD,0,10.2
3173-NVMPX,1,11.6
0248-PGHBZ,0,16.3
0623-GDISB,0,13.6
2892-GESUL,0,12.3
6923-EFPNL,0,15.7
7472-EQOAV,0,14.0
9574-RKJIF,0,6.6
2043-WVTQJ,0,13.1
8034-RYTVV,0,16.0
3863-QSTYI,0,9.6
2619-WFQWU,0,8.5
5044-LRQAQ,0,3.1
1716-LSAMB,0,7.0
1333-PBMXB,0,2.2
6546-OPBBH,0,15.1
5985-BEHZK,0,14.1
9127-QRZMH,1,5.2
5919-VCZYM,0,14.3
9644-KVCNC,0,15.0
2137-DQMEV,0,12.2
8174-LNWMW,1,17.8
9279-CJEOJ,1,10.5
7964-VEXDG,0,11.1
2404-JIBFC,1,11.5
0778-NELLA,0,5.4
8029-XYPWT,1,7.9
4614-NUVZD,0,8.6
4632-PAOYU,0,10.0
3803-KMQFW,2,9.5
6804-GDMOI,3,7.9
2990-OGYTD,0,11.1
6646-JPPHA,0,18.3
9572-MTILT,0,4.2
7658-UYUQS,0,6.0
7880-XSOJX,0,9.8
9611-CTWIH,0,2.6
4589-IUAJB,0,7.4
0329-GTIAJ,0,8.6
8746-BFOAJ,0,7.9
8457-XIGKN,0,6.3
6072-NUQCB,1,11.2
6629-CZTTH,0,7.2
8838-GPHZP,1,7.4
8750-QWZAJ,0,3.6
5364-EVNIB,0,11.5
6918-UMQCG,0,10.6
0675-NCDYU,0,10.7
6339-DKLMK,1,11.1
1346-PJWTK,0,9.5
