user_id,months_active,plan_stream_tv,plan_stream_movies,contract_type,paperless_billing,monthly_fee,total_paid,net_service
7181-BQYBV,1,True,True,Month-to-month,True,102.45,102.45,Fiber optic
0362-RAOQO,40,,,Two year,False,19.65,830.25,No
9554-DFKIC,30,False,False,Month-to-month,True,54.45,1588.7,DSL
5527-ACHSO,11,True,True,Month-to-month,False,70.5,829.3,DSL
0829-DDVLK,15,,,One year,False,20.1,302.45,No
1399-UBQIU,11,True,True,Month-to-month,True,69.35,712.25,DSL
1813-JLKWR,64,,,One year,False,19.8,1336.65,No
0336-PIKEI,72,True,False,Two year,False,74.4,5360.75,DSL
7322-OCWHC,72,False,False,Two year,True,93.05,6735.05,Fiber optic
9537-VHDTA,1,False,False,Month-to-month,False,51.2,51.2,DSL
4957-TIALW,15,False,False,One year,False,65.6,1010.0,DSL
2054-PJOCK,60,True,True,One year,False,80.55,4847.05,DSL
9150-HEPMB,56,False,False,One year,False,52.7,3019.7,DSL
9030-QGZNL,8,,,Two year,False,20.85,161.65,No
6204-IEUXJ,3,False,False,Month-to-month,False,80.1,217.55,Fiber optic
3126-WQMGH,49,False,False,Month-to-month,True,52.15,2583.75,DSL
4529-CKBCL,2,True,False,Month-to-month,True,80.2,146.05,Fiber optic
2506-CLAKW,6,False,True,Month-to-month,True,98.15,567.45,Fiber optic
7176-WRTNX,70,True,True,Two year,True,114.95,7711.25,Fiber optic
1583-IHQZE,12,True,True,Month-to-month,True,112.95,1384.75,Fiber optic
5732-IKGQH,52,True,True,One year,True,104.45,5481.25,Fiber optic
9239-GZHZE,72,True,True,Two year,True,113.65,8124.2,Fiber optic
7205-BAIAD,40,,,Two year,True,20.6,827.3,No
0151-ONTOV,1,False,False,Month-to-month,False,70.9,70.9,Fiber optic
4140-MUHUG,3,True,False,Month-to-month,True,86.85,220.95,Fiber optic
0093-EXYQL,40,True,True,Month-to-month,True,91.55,3673.6,Fiber optic
8064-RAVOH,1,False,False,Month-to-month,True,49.85,49.85,DSL
0219-QAERP,30,,,One year,False,19.8,576.65,No
0320-JDNQG,23,True,True,Month-to-month,True,99.85,2331.3,Fiber optic
7180-PISOG,1,False,False,Month-to-month,True,74.5,74.5,Fiber optic
9168-INPSZ,44,True,True,Month-to-month,False,104.15,4495.65,Fiber optic
3571-RFHAR,65,True,True,Month-to-month,True,109.15,6941.2,Fiber optic
0015-UOCOJ,7,False,False,Month-to-month,True,48.2,340.35,DSL
5334-AFQJB,72,,,Two year,True,25.1,1789.9,No
2754-SDJRD,8,True,True,Month-to-month,True,100.15,908.55,Fiber optic
9578-VRMNM,16,False,True,Month-to-month,True,65.2,1043.35,DSL
1587-FKLZB,66,True,True,Month-to-month,True,99.5,6822.15,Fiber optic
6140-QNRQQ,1,False,False,Month-to-month,True,71.55,71.55,Fiber optic
8963-JLGJT,3,False,False,Month-to-month,False,55.9,157.55,DSL
4307-KTUMW,53,False,True,Month-to-month,False,93.9,5029.2,Fiber optic
1465-LNTLJ,8,False,True,Month-to-month,True,64.4,581.7,DSL
5440-FLBQG,69,True,True,Two year,True,108.4,7318.2,Fiber optic
2135-DQWAQ,5,True,False,Month-to-month,True,85.3,420.45,Fiber optic
4056-QHXHZ,72,True,True,Two year,False,107.45,7576.7,Fiber optic
7470-MCQTK,13,True,True,Month-to-month,True,48.75,633.4,DSL
7488-MXJIV,4,True,False,Month-to-month,True,85.65,321.65,Fiber optic
7401-JIXNM,54,True,True,Two year,False,91.3,4965.0,DSL
9339-FIIJL,72,True,True,Two year,False,85.95,6151.9,DSL
2027-FECZV,12,True,True,Month-to-month,True,106.7,1253.9,Fiber optic
2672-DZUOY,1,False,False,Month-to-month,True,25.15,25.15,DSL
4706-DGAHW,1,False,False,Month-to-month,False,45.2,45.2,DSL
3870-MQAMG,54,True,True,One year,False,110.35,5893.15,Fiber optic
6670-MFRPK,69,False,False,Two year,True,79.2,5420.65,Fiber optic
6177-PEVRA,48,False,False,Two year,False,55.5,2627.35,DSL
4800-CZMPC,48,True,True,One year,True,103.25,5037.55,Fiber optic
4813-HQMGZ,8,False,True,Month-to-month,True,90.25,743.75,Fiber optic
7579-KKLOE,71,True,True,Two year,True,91.25,6589.6,DSL
7377-DMMRI,2,False,False,Month-to-month,True,47.8,92.45,DSL
8402-EIVQS,67,True,True,One year,True,100.9,6733.15,Fiber optic
4947-DSMXK,34,True,True,Month-to-month,True,97.7,3410.0,Fiber optic
7245-NIIWQ,3,False,False,Month-to-month,True,69.85,199.85,Fiber optic
0002-ORFBO,9,True,False,One year,True,65.6,593.3,DSL
3324-OIRTO,71,True,True,One year,True,104.65,7288.4,Fiber optic
5414-OFQCB,57,True,False,Two year,True,90.45,5229.8,Fiber optic
4967-WPNCF,72,True,True,Two year,True,63.7,4464.8,DSL
8552-OBVRU,48,True,True,Month-to-month,True,104.5,5068.05,Fiber optic
8499-BRXTD,18,,,One year,False,20.1,401.85,No
9154-QDGTH,43,True,True,One year,True,104.3,4451.85,Fiber optic
8197-BFWVU,72,True,True,Two year,True,93.25,6688.95,DSL
2577-GVSIL,35,True,True,One year,True,73.45,2661.1,DSL
9367-OIUXP,4,,,Month-to-month,False,20.7,73.05,No
6770-UAYGJ,49,,,Two year,False,25.25,1211.65,No
6463-HHXJR,71,True,False,Two year,False,100.5,7030.65,Fiber optic
7928-VJYAB,11,True,True,Month-to-month,False,90.6,1020.2,Fiber optic
1187-WILMM,63,True,True,Two year,True,89.4,5597.65,DSL
9776-OJUZI,65,True,False,Month-to-month,True,95.45,6223.3,Fiber optic
1306-RPWXZ,49,,,Two year,False,20.45,1024.65,No
8949-JTMAY,29,True,True,Month-to-month,True,98.6,2933.2,Fiber optic
2774-LVQUS,15,False,False,Month-to-month,True,83.05,1258.3,Fiber optic
3097-PYWXL,4,,,Month-to-month,True,19.95,82.9,No
2266-SJNAT,72,True,True,One year,False,109.15,7789.6,Fiber optic
0869-PAPRP,26,True,False,Month-to-month,True,85.7,2067.0,Fiber optic
4238-JSSWH,35,True,True,Month-to-month,False,102.05,3452.55,Fiber optic
2972-YDYUW,57,False,True,One year,False,94.7,5468.95,Fiber optic
1104-FEJAM,28,False,True,Month-to-month,False,64.4,1802.15,DSL
2809-ILCYT,25,,,One year,True,26.8,733.55,No
5499-ECUTN,47,True,False,One year,True,66.05,3021.45,DSL
4981-FLTMF,57,False,False,Month-to-month,False,65.2,3687.85,DSL
9121-PHQSR,16,True,False,Month-to-month,True,85.05,1391.15,Fiber optic
3113-IWHLC,5,False,False,Month-to-month,True,55.8,274.35,DSL
3211-ILJTT,17,False,False,Month-to-month,True,70.4,1214.05,Fiber optic
4612-THJBS,56,True,True,One year,True,104.75,5510.65,Fiber optic
4277-BWBML,72,,,Two year,False,19.95,1322.85,No
4094-NSEDU,21,True,True,Month-to-month,True,94.25,1973.75,Fiber optic
0234-TEVTT,48,False,True,One year,False,45.0,2196.3,DSL
4304-TSPVK,68,True,True,Two year,False,114.9,7843.55,Fiber optic
1552-AAGRX,30,True,True,Month-to-month,False,106.4,3211.9,Fiber optic
2637-FKFSY,3,False,False,Month-to-month,True,46.1,130.15,DSL
9796-MVYXX,14,False,False,Two year,False,39.7,692.35,DSL
7874-ECPQJ,4,,,Month-to-month,True,20.05,85.5,No
0020-INWCK,71,False,True,Two year,True,95.75,6849.4,Fiber optic
7089-RKVSZ,8,,,One year,False,24.4,203.95,No
2683-JXWQQ,61,False,False,Month-to-month,False,33.6,2117.2,DSL
9548-ZMVTX,72,False,False,Two year,False,90.45,6565.85,Fiber optic
8739-XNIKG,5,True,False,Month-to-month,True,84.0,424.75,Fiber optic
9755-JHNMN,49,False,False,Two year,False,67.4,3306.85,DSL
3981-QSVQI,8,,,Month-to-month,True,19.7,168.9,No
2789-HQBOU,3,False,True,Month-to-month,True,80.35,253.8,Fiber optic
9424-CMPOG,9,,,Two year,False,19.6,197.4,No
5067-WJEUN,67,False,False,Two year,True,54.2,3838.2,DSL
3450-WXOAT,46,False,False,Month-to-month,True,45.2,2065.15,DSL
9251-WNSOD,67,False,True,One year,False,75.1,5064.45,DSL
6974-DAFLI,55,,,One year,False,19.7,1140.05,No
2616-UUTFK,33,True,False,Month-to-month,True,72.75,2447.45,DSL
7064-JHXCE,62,,,Two year,False,20.05,1263.9,No
5103-MHMHY,1,False,False,Month-to-month,False,45.95,45.95,DSL
7989-AWGEH,49,False,True,Month-to-month,True,39.2,1838.15,DSL
4373-VVHQL,1,False,False,Month-to-month,True,44.75,44.75,DSL
4559-UWIHT,14,False,False,Month-to-month,True,82.65,1185.0,Fiber optic
7268-IGMFD,18,True,False,Month-to-month,False,93.9,1743.9,Fiber optic
1846-XWOQN,1,False,False,Month-to-month,True,70.15,70.15,Fiber optic
0235-KGSLC,1,True,False,Month-to-month,True,85.55,85.55,Fiber optic
6650-BWFRT,72,True,True,Two year,True,117.15,8529.5,Fiber optic
9570-KYEUA,64,False,True,Two year,False,99.25,6549.45,Fiber optic
6993-YGFJV,69,True,True,Two year,True,112.55,7806.5,Fiber optic
2712-SYWAY,1,,,Month-to-month,True,25.7,25.7,No
0730-BGQGF,71,True,True,Two year,False,90.3,6287.3,DSL
5498-IBWPI,66,False,False,One year,True,49.4,3251.85,DSL
9101-NTIXF,2,,,Month-to-month,False,19.4,50.6,No
0013-SMEOE,71,True,True,Two year,True,109.7,7904.25,Fiber optic
9314-QDMDW,11,True,False,One year,True,61.25,729.95,DSL
9308-ANMVE,47,False,False,Month-to-month,True,55.3,2654.05,DSL
2884-GBPFB,35,False,False,Month-to-month,True,70.3,2416.55,Fiber optic
3757-NJYBX,32,True,True,Month-to-month,False,106.35,3520.75,Fiber optic
3413-DHLPB,60,True,True,Month-to-month,True,103.75,5969.95,Fiber optic
7649-PHJVR,11,,,One year,False,19.5,226.8,No
6114-TCFID,29,False,False,One year,False,39.5,1082.75,DSL
3787-TRIAL,21,False,False,Month-to-month,True,26.05,565.75,DSL
2573-GYRUU,48,False,True,Month-to-month,True,91.05,4370.75,Fiber optic
5156-UMKOW,3,False,False,Month-to-month,False,29.65,90.05,DSL
1247-QBVSH,43,False,False,Month-to-month,False,50.2,2169.4,DSL
6734-GMPVK,5,True,True,Month-to-month,False,105.3,550.6,Fiber optic
9822-OAOVB,1,False,True,Month-to-month,True,55.45,55.45,DSL
6161-ERDGD,71,True,True,One year,False,85.45,6300.85,DSL
1226-JZNKR,8,,,One year,False,19.8,160.05,No
7318-EIVKO,8,True,False,Month-to-month,True,59.25,436.6,DSL
3771-PZOBW,20,True,False,Month-to-month,True,90.7,1781.35,Fiber optic
5136-KCKGI,33,True,True,One year,True,103.7,3467.0,Fiber optic
8231-BSWXX,71,False,False,One year,True,79.05,5552.5,Fiber optic
6486-LHTMA,31,True,False,One year,True,90.7,2835.5,Fiber optic
4083-BFNYK,38,False,True,One year,False,95.0,3591.25,Fiber optic
3722-WPXTK,1,True,True,Month-to-month,True,88.35,88.35,Fiber optic
7389-KBFIT,2,False,False,Month-to-month,True,30.25,63.75,DSL
7176-WIONM,12,True,True,Month-to-month,True,49.85,617.15,DSL
5141-ZUVBH,9,False,True,Month-to-month,False,93.0,870.25,Fiber optic
1089-HDMKP,11,False,False,Month-to-month,True,54.55,601.25,DSL
7623-HKYRK,6,,,Month-to-month,False,19.7,111.65,No
0310-SUCIN,71,True,True,One year,True,84.8,6046.1,DSL
5197-PYEPU,42,True,False,One year,True,94.45,3923.8,Fiber optic
2929-ERCFZ,8,True,True,Month-to-month,True,94.2,777.3,Fiber optic
7548-SEPYI,5,True,True,Month-to-month,True,96.25,512.45,Fiber optic
8835-VSDSE,2,False,False,Month-to-month,True,70.7,141.45,Fiber optic
6619-RPLQZ,45,,,Two year,False,20.85,892.15,No
3275-RHRNE,28,True,True,One year,True,60.0,1682.05,DSL
3503-TYDAY,43,False,False,Month-to-month,False,80.45,3398.9,Fiber optic
6901-GOGZG,60,True,True,Two year,True,84.95,4984.85,DSL
1623-NLDOT,42,False,False,One year,False,33.55,1445.3,DSL
7021-XSNYE,7,False,True,Two year,False,49.65,305.55,DSL
9621-OUPYD,25,,,One year,True,20.2,507.9,No
9898-KZQDZ,40,True,True,Month-to-month,True,94.55,3640.45,Fiber optic
8982-NHAVY,27,True,True,One year,True,100.5,2673.45,Fiber optic
4307-KWMXE,10,False,False,Month-to-month,False,35.75,389.8,DSL
0141-YEAYS,27,False,False,Month-to-month,True,86.45,2401.05,Fiber optic
2450-ZKEED,11,False,False,One year,False,53.8,651.55,DSL
3694-DELSO,4,True,False,Month-to-month,False,38.55,156.1,DSL
3893-JRNFS,68,False,True,Month-to-month,True,39.9,2796.35,DSL
9603-OAIHC,1,False,False,Month-to-month,True,70.05,70.05,Fiber optic
1133-KXCGE,18,,,One year,False,20.1,407.05,No
5236-PERKL,57,True,True,Two year,True,112.95,6465.0,Fiber optic
0142-GVYSN,26,,,Month-to-month,True,20.3,511.25,No
1049-FYSYG,17,False,False,Month-to-month,True,35.65,646.05,DSL
7854-FOKSF,1,False,True,Month-to-month,False,35.9,35.9,DSL
2519-FAKOD,38,True,True,Month-to-month,True,99.25,3777.15,Fiber optic
8406-LNMHF,59,False,False,One year,True,82.95,4903.15,Fiber optic
1821-BUCWY,30,False,False,Two year,True,55.65,1653.85,DSL
8263-JQAIK,2,False,False,Month-to-month,True,24.45,47.5,DSL
0023-UYUPN,50,,,One year,False,25.2,1306.3,No
8314-DPQHL,9,False,True,One year,False,50.8,463.6,DSL
1465-WCZVT,3,,,Month-to-month,False,19.65,60.65,No
9481-SFCQY,14,True,False,Month-to-month,True,59.8,824.85,DSL
6360-SVNWV,31,False,False,Month-to-month,True,73.55,2094.65,Fiber optic
0567-GGCAC,7,False,False,Month-to-month,False,61.4,438.9,DSL
7089-IVVAZ,8,True,True,Month-to-month,True,103.35,847.3,Fiber optic
8884-MRNSU,17,,,One year,False,19.9,329.75,No
2171-UDMFD,32,,,Month-to-month,True,19.45,674.55,No
9050-IKDZA,2,True,False,Month-to-month,False,81.5,162.55,Fiber optic
2205-YMZZJ,7,True,False,Month-to-month,True,84.8,546.95,Fiber optic
9802-CAQUT,72,True,True,Two year,False,109.55,7887.25,Fiber optic
1254-IZEYF,31,True,True,Month-to-month,True,99.95,3186.65,Fiber optic
0187-WZNAB,27,False,False,Month-to-month,False,74.4,1972.35,Fiber optic
9492-TOKRI,18,True,False,Month-to-month,True,90.0,1527.35,Fiber optic
1475-VWVDO,7,False,False,Month-to-month,True,74.9,490.55,Fiber optic
9221-OTIVJ,14,True,True,Month-to-month,True,104.85,1531.4,Fiber optic
1357-MVDOZ,11,True,False,Month-to-month,True,59.65,683.25,DSL
7602-MVRMB,72,True,True,Two year,True,110.45,8058.85,Fiber optic
3325-FUYCG,28,True,True,One year,False,106.1,2847.4,Fiber optic
5908-QMGOE,15,False,False,Month-to-month,True,74.2,1133.9,Fiber optic
1197-BVMVG,4,False,False,Month-to-month,True,74.45,294.45,Fiber optic
5406-KGRMX,71,,,Two year,False,24.55,1719.15,No
8481-YYXWG,5,False,True,Month-to-month,True,89.35,461.7,Fiber optic
5968-HYJRZ,47,,,Two year,False,24.55,1160.45,No
5198-EFNBM,57,True,False,One year,True,90.65,5199.8,Fiber optic
7516-GMHUV,50,True,True,Two year,True,105.05,5163.3,Fiber optic
7140-ADSMJ,8,,,Month-to-month,True,20.45,162.3,No
2230-XTUWL,48,,,Two year,False,19.55,883.35,No
7706-YLMQA,70,,,One year,False,19.7,1341.5,No
2585-KTFRE,1,False,True,Month-to-month,True,70.45,70.45,DSL
7994-UYIVZ,8,False,True,Month-to-month,True,85.65,659.45,Fiber optic
2609-IAICY,1,False,False,Month-to-month,True,77.15,77.15,Fiber optic
1740-CSDJP,1,False,True,Month-to-month,True,35.25,35.25,DSL
7717-BICXI,60,,,Two year,False,20.55,1205.05,No
6559-RAKOZ,49,True,True,One year,True,97.95,4917.9,Fiber optic
2636-OHFMN,4,True,True,Month-to-month,True,48.55,201.0,DSL
4716-MRVEN,29,,,One year,False,20.0,599.3,No
2143-LJULT,67,,,Two year,True,25.25,1733.15,No
1323-OOEPC,53,True,True,Month-to-month,True,98.4,5149.5,Fiber optic
3200-MNQTF,67,False,False,Two year,False,70.9,4677.1,DSL
6164-HXUGH,6,,,Month-to-month,False,19.85,119.3,No
5630-IXDXV,47,True,True,Month-to-month,True,106.35,4849.1,Fiber optic
0320-DWVTU,53,False,True,Two year,False,99.5,5424.25,Fiber optic
9135-MGVPY,69,True,True,Two year,True,84.7,5878.9,DSL
1212-GLHMD,3,False,True,Month-to-month,True,86.05,244.85,Fiber optic
7878-JGDKK,4,False,False,Month-to-month,False,44.55,220.75,DSL
1088-AUUZZ,56,False,True,Two year,True,75.85,4261.2,DSL
0397-GZBBC,59,True,True,Month-to-month,True,93.85,5574.75,Fiber optic
6614-YWYSC,61,,,Two year,False,25.0,1501.75,No
9588-OZDMQ,2,False,False,Month-to-month,True,45.0,89.75,DSL
7641-EUYET,46,True,False,Month-to-month,True,100.7,4541.2,Fiber optic
6476-EPYZR,12,,,Month-to-month,False,20.5,255.5,No
9921-ZVRHG,14,False,False,Month-to-month,True,80.45,1072.0,Fiber optic
1174-FGIFN,28,False,True,One year,True,90.45,2509.25,Fiber optic
6620-HVDUJ,24,False,False,Month-to-month,False,60.45,1440.75,DSL
4701-MLJPN,31,False,False,Month-to-month,True,55.25,1715.65,DSL
1032-MAELW,68,False,True,One year,True,78.45,5333.35,DSL
7641-TQFHN,39,True,True,Two year,False,100.55,3895.35,Fiber optic
1552-TKMXS,42,,,Month-to-month,False,20.35,869.9,No
9206-GVPEQ,13,True,True,Month-to-month,True,54.45,706.85,DSL
8622-ZLFKO,6,False,True,Month-to-month,True,90.75,512.25,Fiber optic
1596-BBVTG,35,False,False,Month-to-month,False,75.35,2636.05,Fiber optic
6188-UXBBR,38,,,One year,True,20.25,814.75,No
2333-KWEWW,18,,,Two year,False,20.05,388.6,No
5702-SKUOB,4,,,Month-to-month,False,19.6,93.45,No
1134-YWTYF,27,False,False,Month-to-month,True,53.8,1389.85,DSL
6061-GWWAV,41,True,False,One year,False,70.2,2894.55,DSL
0679-TDGAK,50,True,True,One year,False,75.5,4025.6,DSL
6585-WCEWR,72,,,Two year,False,20.35,1354.4,No
9067-YGSCA,70,,,One year,False,26.05,1856.4,No
9067-SQTNS,44,,,One year,False,20.6,926.0,No
8433-WXGNA,2,False,False,Month-to-month,True,75.7,189.2,Fiber optic
1776-SPBWV,34,,,One year,True,20.1,682.1,No
8735-SDUFN,72,,,Two year,False,24.3,1778.7,No
9668-PUGNU,71,,,Two year,True,24.5,1816.2,No
9405-GPBBG,64,True,True,Two year,True,110.5,7069.25,Fiber optic
1926-QUZNN,72,,,Two year,True,25.25,1841.2,No
3707-GNWHM,1,False,False,Month-to-month,True,74.25,74.25,Fiber optic
7016-NVRIC,29,False,True,One year,False,90.1,2656.7,Fiber optic
5829-NVSQN,23,False,True,One year,True,68.75,1689.45,DSL
9565-AXSMR,52,,,Two year,False,19.2,1054.75,No
8922-LIEGH,25,False,True,Month-to-month,True,89.7,2187.55,Fiber optic
8869-LIHMK,64,True,True,Two year,True,115.1,7334.05,Fiber optic
8245-UMPYT,16,True,True,Month-to-month,True,96.4,1581.2,Fiber optic
5186-SAMNZ,1,False,False,Month-to-month,True,69.5,69.5,Fiber optic
0447-RXSGD,24,True,True,Month-to-month,True,99.65,2404.85,Fiber optic
4927-WWOOZ,2,True,False,Month-to-month,True,91.45,171.45,Fiber optic
5788-YPOEG,34,True,True,Two year,False,84.75,2839.45,DSL
5373-SFODM,36,False,True,Month-to-month,True,85.25,3132.75,Fiber optic
0661-KBKPA,53,True,True,One year,True,78.75,3942.45,DSL
9081-WWXKP,47,,,Two year,False,20.25,873.4,No
0784-ZQJZX,72,,,Two year,False,19.9,1529.65,No
3133-PZNSR,72,False,True,Two year,True,97.75,6991.6,Fiber optic
5766-ZJYBB,1,,,Month-to-month,False,19.4,19.4,No
8931-GJJIQ,9,False,True,Month-to-month,True,83.3,803.3,Fiber optic
4277-PVRAN,8,True,False,Month-to-month,True,80.1,679.3,Fiber optic
0022-TCJCI,45,False,True,One year,False,62.7,2791.5,DSL
0722-SVSFK,7,True,True,Month-to-month,True,100.4,715.0,Fiber optic
3612-YVGSJ,71,,,Two year,True,24.45,1681.6,No
9825-YCXWZ,41,True,True,One year,True,101.1,4016.2,Fiber optic
5397-NSKQG,67,True,True,Two year,False,50.9,3281.65,DSL
8565-HBFNN,69,False,True,One year,True,107.2,7317.1,Fiber optic
2000-DHJUY,70,True,True,Two year,True,92.2,6474.45,DSL
0203-HHYIJ,25,,,One year,False,25.3,676.35,No
8670-ERCJH,72,True,True,Two year,False,113.4,8164.1,Fiber optic
7758-UJWYS,34,True,False,Two year,True,40.55,1325.85,DSL
2050-ONYDQ,65,,,Two year,False,26.0,1654.85,No
7055-JCGNI,70,True,True,Two year,True,111.95,7795.95,Fiber optic
0739-UUAJR,72,True,True,Two year,True,53.8,3952.45,DSL
4826-DXMUP,35,True,True,One year,True,72.1,2495.15,DSL
0952-KMEEH,13,True,True,Month-to-month,False,98.15,1230.25,Fiber optic
7285-KLOTR,12,True,True,One year,False,78.85,876.75,DSL
0654-PQKDW,62,True,False,One year,True,70.75,4263.45,DSL
7175-NTIXE,25,True,True,Month-to-month,True,76.15,1992.95,DSL
7963-SHNDT,52,False,False,Two year,False,39.1,1982.1,DSL
9796-BPKIW,8,False,False,Month-to-month,True,69.95,562.7,Fiber optic
0188-GWFLE,2,,,Month-to-month,False,20.05,33.7,No
8129-GMVGI,56,,,Two year,False,20.05,1090.1,No
2882-DDZPG,12,,,Month-to-month,False,19.45,227.45,No
3547-LQRIK,47,,,One year,False,26.9,1250.85,No
9137-NOQKA,2,,,Month-to-month,False,19.2,37.2,No
5843-TTHGI,18,False,False,Month-to-month,True,50.0,892.7,DSL
1849-RJYIG,8,True,False,Month-to-month,True,60.0,487.75,DSL
8868-GAGIO,45,False,False,Month-to-month,True,84.55,3713.95,Fiber optic
4061-UKJWL,3,False,False,Month-to-month,False,45.45,141.7,DSL
5380-XPJNZ,38,,,One year,False,20.05,678.2,No
8263-QMNTJ,72,True,True,Two year,True,115.55,8425.3,Fiber optic
8178-EYZUO,46,False,True,Month-to-month,True,93.7,4154.8,Fiber optic
3230-JCNZS,71,True,False,Two year,True,99.0,7061.65,Fiber optic
0277-ORXQS,66,True,True,Two year,False,50.55,3364.55,DSL
5130-IEKQT,25,True,True,Month-to-month,False,105.95,2655.25,Fiber optic
3230-WYKIR,18,True,True,One year,True,82.0,1425.45,DSL
7996-BPXHY,13,,,Two year,True,25.0,332.5,No
3227-WLKLI,65,True,True,Two year,False,91.55,5963.95,DSL
0407-BDJKB,60,True,False,Month-to-month,True,95.75,5742.9,Fiber optic
2266-FUBDZ,15,,,Two year,False,19.35,278.85,No
8237-ULIXL,72,,,Two year,False,24.85,1871.85,No
9600-UDOPK,30,True,True,Month-to-month,True,94.05,2866.45,Fiber optic
8216-AZUUZ,42,True,True,Two year,True,100.4,4303.65,Fiber optic
9153-BTBVV,71,,,Two year,False,25.0,1753.0,No
4074-SJFFA,1,False,True,Month-to-month,True,54.75,54.75,DSL
3269-ATYWD,39,True,True,Month-to-month,True,95.65,3759.05,Fiber optic
5186-PEIZU,35,,,Month-to-month,False,19.25,617.65,No
1074-AMIOH,53,True,True,Month-to-month,True,108.25,5935.1,Fiber optic
4910-GMJOT,1,True,True,Month-to-month,True,94.6,94.6,Fiber optic
0354-WYROK,31,True,True,Month-to-month,True,98.9,2911.3,Fiber optic
4361-FEBGN,48,,,Two year,False,20.15,982.95,No
7748-UMTRK,30,True,True,Month-to-month,True,101.3,2974.5,Fiber optic
0380-ZCSBI,10,,,Month-to-month,False,20.0,198.7,No
7145-FEJWU,12,True,True,Month-to-month,True,105.3,1275.65,Fiber optic
6463-MVYRY,57,True,False,Two year,False,69.85,4003.0,DSL
3969-JQABI,58,True,False,Month-to-month,True,65.25,3791.6,DSL
9624-EGDEQ,37,,,Two year,False,19.8,813.3,No
1051-EQPZR,44,,,Month-to-month,False,19.6,780.25,No
5849-ASHZJ,27,,,One year,False,20.05,552.9,No
5780-INQIK,8,False,False,Month-to-month,False,49.4,408.25,DSL
7576-OYWBN,3,False,False,Month-to-month,True,76.05,231.8,Fiber optic
4526-ZJJTM,25,False,True,Month-to-month,False,88.4,2191.15,Fiber optic
8384-FZBJK,57,True,True,Month-to-month,True,100.6,5611.7,Fiber optic
3750-RNQKR,12,,,Month-to-month,False,19.45,246.25,No
0962-CQPWQ,62,,,Two year,False,20.3,1296.15,No
3096-YXENJ,65,True,True,Two year,True,107.65,7082.85,Fiber optic
1265-BCFEO,71,True,True,Two year,True,80.45,5662.25,DSL
5837-LXSDN,21,True,False,One year,True,58.85,1215.45,DSL
5945-AZYHT,71,True,True,One year,True,109.6,7854.15,Fiber optic
8325-QRPZR,7,False,False,Month-to-month,True,75.15,525.0,Fiber optic
6384-VMJHP,72,False,True,Two year,True,73.0,5265.2,DSL
